target,repeat,ic_efe_threshold,ic_div_threshold,num_replanning,trial_steps,timesteps_inside_target,computation_time,ii_timesteps,ii_threshold,unfinished
0,0,1.0,10,69,101,74,26.363332748413086,51,1000000.0,False
0,0,1.0,10,85,101,70,26.3542263507843,0,,False
